merge_id,section,variant,canonical,rule,status,n_variant,n_canonical,detail,decision,reason
places: Südufer des Elbsees -> Südufer des Sees,places,Südufer des Elbsees,Südufer des Sees,similar,candidate,2,6,similarity 0.92; kind locality / locality,n,specific lake vs generic
places: Tafelsberg -> Tafelberg,places,Tafelsberg,Tafelberg,similar,candidate,20,380,similarity 0.95; kind locality / locality,y,OCR; Ismaning
places: Tafelberg-Hütte -> Tafelberghütte,places,Tafelberg-Hütte,Tafelberghütte,similar,candidate,3,8,similarity 0.97; kind locality / locality,y,hyphen variant
places: Taubenberg -> Tautenberg,places,Taubenberg,Tautenberg,similar,candidate,6,7,similarity 0.90; kind locality / locality,y,OCR b/t; Tautenberg not a place
places: Tegernseer Straße -> Tegernseer Landstraße,places,Tegernseer Straße,Tegernseer Landstraße,similar,candidate,2,17,similarity 0.90; kind locality / locality,y,short form; Munich 1948
places: Tegernseerlandstraße -> Tegernseer Landstraße,places,Tegernseerlandstraße,Tegernseer Landstraße,similar,candidate,2,17,similarity 0.98; kind - / locality,y,spacing variant
places: Teiche -> Teich,places,Teiche,Teich,similar,candidate,1,6,similarity 0.91; kind - / locality,y,plural
places: Teich K 3/6 -> Teich K3/16,places,Teich K 3/6,Teich K3/16,similar,candidate,2,4,similarity 0.91; kind locality / locality,n,different pond number
places: Teich K 3/6 -> Teich K3/6,places,Teich K 3/6,Teich K3/6,similar,candidate,2,2,similarity 0.95; kind locality / locality,y,spacing variant
places: Teich K2/2 -> Teich K2/1,places,Teich K2/2,Teich K2/1,similar,candidate,2,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/3 -> Teich K2/1,places,Teich K2/3,Teich K2/1,similar,candidate,2,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/4 -> Teich K2/1,places,Teich K2/4,Teich K2/1,similar,candidate,4,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/5 -> Teich K2/1,places,Teich K2/5,Teich K2/1,similar,candidate,4,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/7 -> Teich K2/1,places,Teich K2/7,Teich K2/1,similar,candidate,4,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/1,places,Teich K2/9,Teich K2/1,similar,candidate,2,10,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/3 -> Teich K2/2,places,Teich K2/3,Teich K2/2,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/2 -> Teich K2/4,places,Teich K2/2,Teich K2/4,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/2 -> Teich K2/5,places,Teich K2/2,Teich K2/5,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/2 -> Teich K2/7,places,Teich K2/2,Teich K2/7,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/2,places,Teich K2/9,Teich K2/2,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/3 -> Teich K2/4,places,Teich K2/3,Teich K2/4,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/3 -> Teich K2/5,places,Teich K2/3,Teich K2/5,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/3 -> Teich K2/7,places,Teich K2/3,Teich K2/7,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/3,places,Teich K2/9,Teich K2/3,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/5 -> Teich K2/4,places,Teich K2/5,Teich K2/4,similar,candidate,4,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/7 -> Teich K2/4,places,Teich K2/7,Teich K2/4,similar,candidate,4,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/4,places,Teich K2/9,Teich K2/4,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/7 -> Teich K2/5,places,Teich K2/7,Teich K2/5,similar,candidate,4,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/5,places,Teich K2/9,Teich K2/5,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K2/9 -> Teich K2/7,places,Teich K2/9,Teich K2/7,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K3/7 -> Teich K2/7,places,Teich K3/7,Teich K2/7,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different pond number
places: Teich K3/18 -> Teich K3/16,places,Teich K3/18,Teich K3/16,similar,candidate,4,4,similarity 0.91; kind locality / locality,n,different pond number
places: Teich K3/6 -> Teich K3/16,places,Teich K3/6,Teich K3/16,similar,candidate,2,4,similarity 0.95; kind locality / locality,n,different pond number
places: Teich K3/7 -> Teich K3/6,places,Teich K3/7,Teich K3/6,similar,candidate,2,2,similarity 0.90; kind locality / locality,n,different pond number
places: Thaldirchen -> Thalkirchen,places,Thaldirchen,Thalkirchen,similar,candidate,4,197,similarity 0.91; kind locality / locality,y,OCR k/d
places: Thalkirchner Isarbrücke -> Thalkirchner Brücke,places,Thalkirchner Isarbrücke,Thalkirchner Brücke,similar,candidate,2,5,similarity 0.91; kind locality / locality,y,same Isar bridge
places: Thalkirchner Straße 128 -> Thalkirchner Straße,places,Thalkirchner Straße 128,Thalkirchner Straße,similar,candidate,1,3,similarity 0.91; kind - / locality,y,house number on same street
places: Theodolinden-Straße -> Theodolindenstraße,places,Theodolinden-Straße,Theodolindenstraße,similar,candidate,2,2,similarity 0.97; kind locality / locality,y,hyphen variant
places: Theodolinden-Straße -> Theotolindenstraße,places,Theodolinden-Straße,Theotolindenstraße,similar,candidate,2,2,similarity 0.92; kind locality / locality,n,superseded; another canonical accepted
places: Theotolindenstraße -> Theodolindenstraße,places,Theotolindenstraße,Theodolindenstraße,similar,candidate,2,2,similarity 0.95; kind locality / locality,y,OCR d/t
places: Thoma-Platz -> Thomaplatz,places,Thoma-Platz,Thomaplatz,similar,candidate,1,4,similarity 0.95; kind - / locality,y,hyphen variant
places: Thüringerberg -> Thüringenberg,places,Thüringerberg,Thüringenberg,similar,candidate,10,10,similarity 0.93; kind locality / locality,y,OCR; consecutive days 1961
places: Thyrau -> Thyrnau,places,Thyrau,Thyrnau,similar,candidate,2,4,similarity 0.92; kind locality / locality,y,same date; Thyrnau near Passau
places: Tiergartenau -> Tiergarten,places,Tiergartenau,Tiergarten,similar,candidate,1,16,similarity 0.91; kind - / locality,n,Au meadows vs Tiergarten
places: Tiergartenau -> Tiergartenauen,places,Tiergartenau,Tiergartenauen,similar,candidate,1,4,similarity 0.92; kind - / locality,y,plural
places: Tierpark-Brücke -> Tierparkbrücke,places,Tierpark-Brücke,Tierparkbrücke,similar,candidate,5,30,similarity 0.97; kind locality / locality,y,hyphen variant
places: Tiroler Platz -> Tirolerplatz,places,Tiroler Platz,Tirolerplatz,similar,candidate,6,7,similarity 0.96; kind locality / locality,y,spacing variant
places: Törbing -> Töring,places,Törbing,Töring,similar,candidate,1,4,similarity 0.93; kind settlement / settlement,n,unclear; possibly Töging
places: Töring -> Törring,places,Töring,Törring,similar,candidate,4,15,similarity 0.93; kind settlement / settlement,y,spelling; same V9 1931
places: Überfülle -> Überfälle,places,Überfülle,Überfälle,similar,candidate,9,147,similarity 0.91; kind locality / locality,y,OCR ä/ü; Speichersee overflows
places: Uferfülle -> Uferfälle,places,Uferfülle,Uferfälle,similar,candidate,2,14,similarity 0.90; kind locality / locality,y,OCR ä/ü
places: Ungerer-Bad -> Ungererbad,places,Ungerer-Bad,Ungererbad,similar,candidate,1,6,similarity 0.95; kind - / locality,y,hyphen variant
places: Unteruhldingen -> Unter-Uhldingen,places,Unteruhldingen,Unter-Uhldingen,similar,candidate,11,15,similarity 0.97; kind locality / locality,y,hyphen variant
places: Unterbergen -> Unterberg,places,Unterbergen,Unterberg,similar,candidate,2,13,similarity 0.90; kind - / locality,n,different names
places: Unterberg -> Untersberg,places,Unterberg,Untersberg,similar,candidate,13,30,similarity 0.95; kind locality / locality,n,Unterberg distinct; unclear
places: Untering -> Unterfing,places,Untering,Unterfing,similar,candidate,1,4,similarity 0.94; kind - / locality,n,garbled; unclear
places: Unterhaching und Taufkirchen -> Unterhaching-Taufkirchen,places,Unterhaching und Taufkirchen,Unterhaching-Taufkirchen,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,same paired designation
places: Untering -> Unterring,places,Untering,Unterring,similar,candidate,1,2,similarity 0.94; kind - / locality,n,garbled; unclear
places: Villenkolonien -> Villenkolonie,places,Villenkolonien,Villenkolonie,similar,candidate,2,2,similarity 0.96; kind locality / locality,y,plural
places: Vkl. I -> Vkl. II,places,Vkl. I,Vkl. II,similar,candidate,2,8,similarity 0.91; kind locality / locality,n,numbered ponds differ
places: Volkmannsdorfer Au -> Volkmannsdorferau,places,Volkmannsdorfer Au,Volkmannsdorferau,similar,candidate,1,2,similarity 0.97; kind - / locality,y,spacing variant
places: Vorderes Riedle -> Vorderes Riedloh,places,Vorderes Riedle,Vorderes Riedloh,similar,candidate,2,4,similarity 0.90; kind locality / locality,y,truncated Riedloh; Kaufbeuren
places: Vorflärteich -> Vorklärteich,places,Vorflärteich,Vorklärteich,similar,candidate,3,111,similarity 0.92; kind locality / locality,y,OCR k/f
places: Vorflüter -> Vorfluter,places,Vorflüter,Vorfluter,similar,candidate,2,64,similarity 0.95; kind locality / locality,y,OCR umlaut
places: Vorfluter am QD -> Vorfluter am OD,places,Vorfluter am QD,Vorfluter am OD,similar,candidate,2,4,similarity 0.93; kind locality / locality,n,Querdamm vs Ostdamm; unclear
places: Vorfluter am Querdamm -> Vorfluter beim Querdamm,places,Vorfluter am Querdamm,Vorfluter beim Querdamm,similar,candidate,2,4,similarity 0.91; kind locality / locality,y,preposition variant
places: Vorfluter östlich der Landshamer Straße -> Vorfluter östlich Landshammerstraße,places,Vorfluter östlich der Landshamer Straße,Vorfluter östlich Landshammerstraße,similar,candidate,2,2,similarity 0.92; kind locality / locality,y,wording/spelling variant
places: Vorfluter unterhalb der Landshamer Straße -> Vorfluter unterhalb Landshamer Straße,places,Vorfluter unterhalb der Landshamer Straße,Vorfluter unterhalb Landshamer Straße,similar,candidate,2,2,similarity 0.95; kind locality / locality,y,article variant
places: Vorklär-Teich -> Vorklärteich,places,Vorklär-Teich,Vorklärteich,similar,candidate,3,111,similarity 0.96; kind locality / locality,y,hyphen variant
places: Vorklär-Teich -> Vorklärteiche,places,Vorklär-Teich,Vorklärteiche,similar,candidate,3,37,similarity 0.93; kind locality / locality,n,superseded; another canonical accepted
places: Vorklärbeich -> Vorklärteich,places,Vorklärbeich,Vorklärteich,similar,candidate,2,111,similarity 0.92; kind locality / locality,y,OCR t/b
places: Vorklärteiche -> Vorklärteich,places,Vorklärteiche,Vorklärteich,similar,candidate,37,111,similarity 0.96; kind locality / locality,y,plural
places: Wackers Torfstiche -> Wackers Torfstich,places,Wackers Torfstiche,Wackers Torfstich,similar,candidate,2,4,similarity 0.97; kind locality / locality,y,plural; same date
places: Waininger See -> Wairinger See,places,Waininger See,Wairinger See,similar,candidate,1,8,similarity 0.92; kind - / locality,n,both garbled; unclear lake
places: Walbecken -> Waldbecken,places,Walbecken,Waldbecken,similar,candidate,1,8,similarity 0.95; kind - / locality,y,OCR dropped d
places: Waldschänke -> Waldschenke,places,Waldschänke,Waldschenke,similar,candidate,1,2,similarity 0.96; kind - / locality,y,spelling variant
places: Wallenberger Haus -> Waltenbergerhaus,places,Wallenberger Haus,Waltenbergerhaus,similar,candidate,2,2,similarity 0.91; kind locality / locality,y,OCR; Allgäu hut
places: Wallenhausen -> Wallhausen,places,Wallenhausen,Wallhausen,similar,candidate,2,7,similarity 0.91; kind locality / locality,n,both real distinct places
places: Waller-Alpe -> Walleralpe,places,Waller-Alpe,Walleralpe,similar,candidate,2,22,similarity 0.95; kind - / locality,y,hyphen variant
places: Wartburg -> Warburg,places,Wartburg,Warburg,similar,candidate,2,2,similarity 0.93; kind locality / locality,n,different real places
places: Watbecken -> Wattbecken,places,Watbecken,Wattbecken,similar,candidate,6,48,similarity 0.95; kind locality / locality,y,spelling; Ismaning
places: Wehranfälle -> Wehrfälle,places,Wehranfälle,Wehrfälle,similar,candidate,8,13,similarity 0.91; kind locality / locality,y,OCR insertion; same V24
places: Weicher -> Weiher,places,Weicher,Weiher,similar,candidate,2,4,similarity 0.92; kind locality / locality,y,OCR c insertion
places: Weingärten -> Weingarten,places,Weingärten,Weingarten,similar,candidate,1,6,similarity 0.95; kind - / locality,y,plural; Hagnau vineyards
places: Wellenburg -> Weltenburg,places,Wellenburg,Weltenburg,similar,candidate,2,4,similarity 0.90; kind locality / locality,n,different real places
places: Werkskanal -> Werkkanal,places,Werkskanal,Werkkanal,similar,candidate,18,69,similarity 0.95; kind locality / locality,y,Fugen-s variant
places: Werlachauen -> Wertachauen,places,Werlachauen,Wertachauen,similar,candidate,2,29,similarity 0.91; kind locality / locality,y,OCR t/l
places: Werlachwehr -> Wertachwehr,places,Werlachwehr,Wertachwehr,similar,candidate,6,34,similarity 0.91; kind locality / locality,y,OCR t/l
places: Wertach am Flacken -> Wertach am Hacken,places,Wertach am Flacken,Wertach am Hacken,similar,candidate,2,4,similarity 0.91; kind locality / locality,y,OCR Fl/H; Kaufbeuren
places: Wertach-Anlagen -> Wertachanlagen,places,Wertach-Anlagen,Wertachanlagen,similar,candidate,2,53,similarity 0.97; kind locality / locality,y,hyphen variant
places: Wertach-Durchbruch -> Wertachdurchbruch,places,Wertach-Durchbruch,Wertachdurchbruch,similar,candidate,2,33,similarity 0.97; kind locality / locality,y,hyphen variant
places: Wertach-Ufer -> Wertachufer,places,Wertach-Ufer,Wertachufer,similar,candidate,1,12,similarity 0.96; kind - / locality,y,hyphen variant
places: Wertach-Wehr -> Wertachwehr,places,Wertach-Wehr,Wertachwehr,similar,candidate,4,34,similarity 0.96; kind locality / locality,y,hyphen variant
places: Wertachaulagen -> Wertachanlagen,places,Wertachaulagen,Wertachanlagen,similar,candidate,2,53,similarity 0.93; kind locality / locality,y,OCR n/u
places: Wertachau -> Wertachauen,places,Wertachau,Wertachauen,similar,candidate,8,29,similarity 0.90; kind locality / locality,y,plural
places: Wertachbruckbruch -> Wertachbruckbach,places,Wertachbruckbruch,Wertachbruckbach,similar,candidate,2,4,similarity 0.91; kind locality / locality,y,OCR; same odd base Kaufbeuren
places: Westerbecken -> Westbecken,places,Westerbecken,Westbecken,similar,candidate,2,515,similarity 0.91; kind locality / locality,y,OCR insertion; Ismaning
places: Westerndorf -> Westerdorf,places,Westerndorf,Westerdorf,similar,candidate,2,4,similarity 0.95; kind locality / locality,n,both real names; unclear
places: westlicher Wb. -> westliches Wb,places,westlicher Wb.,westliches Wb,similar,candidate,2,8,similarity 0.92; kind locality / locality,y,grammar/punctuation variant
places: westliches Ob. -> westliches Wb,places,westliches Ob.,westliches Wb,similar,candidate,2,8,similarity 0.92; kind locality / locality,n,Ostbecken vs Westbecken
